ts,trip_1,rating_1,trip_2,rating_2,trip_3,rating_3,trip_4,rating_4,trip_5,rating_5
2015-04-28 04:00,0xf5796_20-04-15 19:xx - 28-04-15 21:51,2773,0x9c56e_24-04-15 9:xx - 30-04-15 14:00,2100,0xc3b28_25-04-15 0:xx - 30-04-15 23:10,1877,0xc5890_25-04-15 13:xx - 30-04-15 7:23,1271,0x51727_25-04-15 20:xx - 30-04-15 8:56,1262
2015-04-28 06:00,0xf5796_20-04-15 19:xx - 28-04-15 21:51,2789,0x43a61_22-04-15 8:xx - 04-05-15 19:58,1835,0x6b602_25-04-15 9:xx - 02-05-15 20:22,1656,0x51727_25-04-15 20:xx - 30-04-15 8:56,1304,0xc5890_25-04-15 13:xx - 30-04-15 7:23,1281
2015-04-28 08:00,0x43a61_22-04-15 8:xx - 04-05-15 19:58,1858,0xad641_25-04-15 13:xx - 01-05-15 7:41,1732,0x6b602_25-04-15 9:xx - 02-05-15 20:22,1696,0x51727_25-04-15 20:xx - 30-04-15 8:56,1332,0x29939_23-04-15 2:xx - 06-05-15 4:39,1323
2015-04-28 10:00,0x9c56e_24-04-15 9:xx - 30-04-15 14:00,2254,0x43a61_22-04-15 8:xx - 04-05-15 19:58,1871,0xad641_25-04-15 13:xx - 01-05-15 7:41,1778,0x6b602_25-04-15 9:xx - 02-05-15 20:22,1746,0x51727_25-04-15 20:xx - 30-04-15 8:56,1356
2015-04-28 12:00,0xf5796_20-04-15 19:xx - 28-04-15 21:51,2885,0x43a61_22-04-15 8:xx - 04-05-15 19:58,1871,0x6b602_25-04-15 9:xx - 02-05-15 20:22,1794,0x51727_25-04-15 20:xx - 30-04-15 8:56,1391,0x29939_23-04-15 2:xx - 06-05-15 4:39,1353
2015-04-28 14:00,0xf5796_20-04-15 19:xx - 28-04-15 21:51,2918,0x43a61_22-04-15 8:xx - 04-05-15 19:58,1871,0x6b602_25-04-15 9:xx - 02-05-15 20:22,1837,0x29939_23-04-15 2:xx - 06-05-15 4:39,1358,0x70a03_26-04-15 10:xx - 29-04-15 17:24,1270
2015-04-28 16:00,0xf5796_20-04-15 19:xx - 28-04-15 21:51,2951,0x9c56e_24-04-15 9:xx - 30-04-15 14:00,2425,0xc3b28_25-04-15 0:xx - 30-04-15 23:10,2162,0x6b602_25-04-15 9:xx - 02-05-15 20:22,1882,0x43a61_22-04-15 8:xx - 04-05-15 19:58,1871
2015-04-28 18:00,0xf5796_20-04-15 19:xx - 28-04-15 21:51,2980,0x9c56e_24-04-15 9:xx - 30-04-15 14:00,2477,0xc3b28_25-04-15 0:xx - 30-04-15 23:10,2187,0x6b602_25-04-15 9:xx - 02-05-15 20:22,1907,0x43a61_22-04-15 8:xx - 04-05-15 19:58,1871
2015-04-28 20:00,0xf5796_20-04-15 19:xx - 28-04-15 21:51,3021,0x43a61_22-04-15 8:xx - 04-05-15 19:58,1871,0x1101e_26-04-15 15:xx - 30-04-15 7:46,1360,0x70a03_26-04-15 10:xx - 29-04-15 17:24,1314,0x4b390_27-04-15 5:xx - 02-05-15 17:53,967.4
2015-04-28 22:00,0xc3b28_25-04-15 0:xx - 30-04-15 23:10,2268,0xad641_25-04-15 13:xx - 01-05-15 7:41,2040,0x43a61_22-04-15 8:xx - 04-05-15 19:58,1871,0x1101e_26-04-15 15:xx - 30-04-15 7:46,1412,0x29939_23-04-15 2:xx - 06-05-15 4:39,1374
2015-04-29 00:00,0x43a61_22-04-15 8:xx - 04-05-15 19:58,1871,0x1101e_26-04-15 15:xx - 30-04-15 7:46,1459,0x70a03_26-04-15 10:xx - 29-04-15 17:24,1314,0x4b390_27-04-15 5:xx - 02-05-15 17:53,1056,0x8f095_25-04-15 13:xx - 30-04-15 23:02,852.3
2015-04-29 02:00,0x9c56e_24-04-15 9:xx - 30-04-15 14:00,2649,0xad641_25-04-15 13:xx - 01-05-15 7:41,2095,0x43a61_22-04-15 8:xx - 04-05-15 19:58,1871,0x1101e_26-04-15 15:xx - 30-04-15 7:46,1499,0x70a03_26-04-15 10:xx - 29-04-15 17:24,1315
2015-04-29 04:00,0x43a61_22-04-15 8:xx - 04-05-15 19:58,1876,0x1101e_26-04-15 15:xx - 30-04-15 7:46,1493,0x29939_23-04-15 2:xx - 06-05-15 4:39,1395,0x70a03_26-04-15 10:xx - 29-04-15 17:24,1314,0x4b390_27-04-15 5:xx - 02-05-15 17:53,1148
2015-04-29 06:00,0x43a61_22-04-15 8:xx - 04-05-15 19:58,1897,0x1101e_26-04-15 15:xx - 30-04-15 7:46,1486,0x29939_23-04-15 2:xx - 06-05-15 4:39,1396,0x70a03_26-04-15 10:xx - 29-04-15 17:24,1314,0x4b390_27-04-15 5:xx - 02-05-15 17:53,1195
2015-04-29 08:00,0x43a61_22-04-15 8:xx - 04-05-15 19:58,1918,0x1101e_26-04-15 15:xx - 30-04-15 7:46,1485,0x70a03_26-04-15 10:xx - 29-04-15 17:24,1314,0x4b390_27-04-15 5:xx - 02-05-15 17:53,1238,0x43b14_26-04-15 13:xx - 01-05-15 14:32,795.9
2015-04-29 10:00,0xc3b28_25-04-15 0:xx - 30-04-15 23:10,2595,0x43a61_22-04-15 8:xx - 04-05-15 19:58,1936,0x1101e_26-04-15 15:xx - 30-04-15 7:46,1491,0x70a03_26-04-15 10:xx - 29-04-15 17:24,1314,0x4b390_27-04-15 5:xx - 02-05-15 17:53,1283
2015-04-29 12:00,0xc3b28_25-04-15 0:xx - 30-04-15 23:10,2653,0xad641_25-04-15 13:xx - 01-05-15 7:41,2388,0x43a61_22-04-15 8:xx - 04-05-15 19:58,1953,0x1101e_26-04-15 15:xx - 30-04-15 7:46,1501,0x70a03_26-04-15 10:xx - 29-04-15 17:24,1314
2015-04-29 14:00,0xc3b28_25-04-15 0:xx - 30-04-15 23:10,2698,0xad641_25-04-15 13:xx - 01-05-15 7:41,2439,0x43a61_22-04-15 8:xx - 04-05-15 19:58,1972,0x51727_25-04-15 20:xx - 30-04-15 8:56,1861,0xc5890_25-04-15 13:xx - 30-04-15 7:23,1840
2015-04-29 16:00,0x9c56e_24-04-15 9:xx - 30-04-15 14:00,2996,0xc3b28_25-04-15 0:xx - 30-04-15 23:10,2751,0xad641_25-04-15 13:xx - 01-05-15 7:41,2481,0x6b602_25-04-15 9:xx - 02-05-15 20:22,2402,0x43a61_22-04-15 8:xx - 04-05-15 19:58,1992
2015-04-29 18:00,0xc3b28_25-04-15 0:xx - 30-04-15 23:10,2767,0xad641_25-04-15 13:xx - 01-05-15 7:41,2498,0x43a61_22-04-15 8:xx - 04-05-15 19:58,2012,0xc5890_25-04-15 13:xx - 30-04-15 7:23,1926,0x1101e_26-04-15 15:xx - 30-04-15 7:46,1480
2015-04-29 20:00,0x9c56e_24-04-15 9:xx - 30-04-15 14:00,3133,0xc3b28_25-04-15 0:xx - 30-04-15 23:10,2856,0x43a61_22-04-15 8:xx - 04-05-15 19:58,2032,0x51727_25-04-15 20:xx - 30-04-15 8:56,1983,0xc5890_25-04-15 13:xx - 30-04-15 7:23,1961
2015-04-29 22:00,0x9c56e_24-04-15 9:xx - 30-04-15 14:00,3185,0xc3b28_25-04-15 0:xx - 30-04-15 23:10,2893,0xad641_25-04-15 13:xx - 01-05-15 7:41,2631,0x43a61_22-04-15 8:xx - 04-05-15 19:58,2059,0x51727_25-04-15 20:xx - 30-04-15 8:56,2015
2015-04-30 00:00,0x9c56e_24-04-15 9:xx - 30-04-15 14:00,3234,0xc3b28_25-04-15 0:xx - 30-04-15 23:10,2938,0xad641_25-04-15 13:xx - 01-05-15 7:41,2684,0x43a61_22-04-15 8:xx - 04-05-15 19:58,2083,0xc5890_25-04-15 13:xx - 30-04-15 7:23,2029
2015-04-30 02:00,0x9c56e_24-04-15 9:xx - 30-04-15 14:00,3284,0xc3b28_25-04-15 0:xx - 30-04-15 23:10,3017,0xad641_25-04-15 13:xx - 01-05-15 7:41,2732,0x43a61_22-04-15 8:xx - 04-05-15 19:58,2107,0x51727_25-04-15 20:xx - 30-04-15 8:56,2081
2015-04-30 04:00,0x9c56e_24-04-15 9:xx - 30-04-15 14:00,3320,0xad641_25-04-15 13:xx - 01-05-15 7:41,2781,0x43a61_22-04-15 8:xx - 04-05-15 19:58,2132,0x51727_25-04-15 20:xx - 30-04-15 8:56,2115,0xc5890_25-04-15 13:xx - 30-04-15 7:23,2105
2015-04-30 06:00,0x9c56e_24-04-15 9:xx - 30-04-15 14:00,3369,0xad641_25-04-15 13:xx - 01-05-15 7:41,2826,0x43a61_22-04-15 8:xx - 04-05-15 19:58,2156,0x51727_25-04-15 20:xx - 30-04-15 8:56,2149,0xc5890_25-04-15 13:xx - 30-04-15 7:23,2127
2015-04-30 08:00,0xad641_25-04-15 13:xx - 01-05-15 7:41,2878,0x43a61_22-04-15 8:xx - 04-05-15 19:58,2162,0x51727_25-04-15 20:xx - 30-04-15 8:56,2159,0x4b390_27-04-15 5:xx - 02-05-15 17:53,1797,0x5fee3_25-04-15 15:xx - 05-05-15 11:49,1590
2015-04-30 10:00,0xc3b28_25-04-15 0:xx - 30-04-15 23:10,3187,0x6b602_25-04-15 9:xx - 02-05-15 20:22,2694,0x43a61_22-04-15 8:xx - 04-05-15 19:58,2205,0x4b390_27-04-15 5:xx - 02-05-15 17:53,1843,0x5fee3_25-04-15 15:xx - 05-05-15 11:49,1625
2015-04-30 10:00,0xc3b28_25-04-15 0:xx - 30-04-15 23:10,3187,0x6b602_25-04-15 9:xx - 02-05-15 20:22,2694,0x43a61_22-04-15 8:xx - 04-05-15 19:58,2205,0x4b390_27-04-15 5:xx - 02-05-15 17:53,1843,0x5fee3_25-04-15 15:xx - 05-05-15 11:49,1625
2015-04-30 12:00,0xc3b28_25-04-15 0:xx - 30-04-15 23:10,3276,0xad641_25-04-15 13:xx - 01-05-15 7:41,2979,0x43a61_22-04-15 8:xx - 04-05-15 19:58,2226,0x4b390_27-04-15 5:xx - 02-05-15 17:53,1888,0x5fee3_25-04-15 15:xx - 05-05-15 11:49,1661
2015-04-30 14:00,0xc3b28_25-04-15 0:xx - 30-04-15 23:10,3324,0xad641_25-04-15 13:xx - 01-05-15 7:41,3028,0x43a61_22-04-15 8:xx - 04-05-15 19:58,2256,0x4b390_27-04-15 5:xx - 02-05-15 17:53,1932,0x5fee3_25-04-15 15:xx - 05-05-15 11:49,1701
2015-04-30 16:00,0xc3b28_25-04-15 0:xx - 30-04-15 23:10,3365,0xad641_25-04-15 13:xx - 01-05-15 7:41,3078,0x43a61_22-04-15 8:xx - 04-05-15 19:58,2281,0x4b390_27-04-15 5:xx - 02-05-15 17:53,1973,0x5fee3_25-04-15 15:xx - 05-05-15 11:49,1747
2015-04-30 18:00,0xad641_25-04-15 13:xx - 01-05-15 7:41,3126,0x43a61_22-04-15 8:xx - 04-05-15 19:58,2304,0x4b390_27-04-15 5:xx - 02-05-15 17:53,2015,0x5fee3_25-04-15 15:xx - 05-05-15 11:49,1791,0x641b4_28-04-15 16:xx - 03-05-15 0:59,1447
2015-04-30 20:00,0xad641_25-04-15 13:xx - 01-05-15 7:41,3176,0x43a61_22-04-15 8:xx - 04-05-15 19:58,2309,0x4b390_27-04-15 5:xx - 02-05-15 17:53,2059,0x5fee3_25-04-15 15:xx - 05-05-15 11:49,1835,0x29939_23-04-15 2:xx - 06-05-15 4:39,1432
2015-04-30 22:00,0xad641_25-04-15 13:xx - 01-05-15 7:41,3224,0x43a61_22-04-15 8:xx - 04-05-15 19:58,2348,0x4b390_27-04-15 5:xx - 02-05-15 17:53,2103,0x5fee3_25-04-15 15:xx - 05-05-15 11:49,1877,0x641b4_28-04-15 16:xx - 03-05-15 0:59,1589
2015-05-01 00:00,0xad641_25-04-15 13:xx - 01-05-15 7:41,3267,0x4b390_27-04-15 5:xx - 02-05-15 17:53,2148,0x5fee3_25-04-15 15:xx - 05-05-15 11:49,1916,0x641b4_28-04-15 16:xx - 03-05-15 0:59,1648,0x29939_23-04-15 2:xx - 06-05-15 4:39,1434
2015-05-01 02:00,0xad641_25-04-15 13:xx - 01-05-15 7:41,3283,0x43a61_22-04-15 8:xx - 04-05-15 19:58,2402,0x4b390_27-04-15 5:xx - 02-05-15 17:53,2188,0x5fee3_25-04-15 15:xx - 05-05-15 11:49,1954,0x641b4_28-04-15 16:xx - 03-05-15 0:59,1703
2015-05-01 04:00,0xad641_25-04-15 13:xx - 01-05-15 7:41,3283,0x4b390_27-04-15 5:xx - 02-05-15 17:53,2229,0x5fee3_25-04-15 15:xx - 05-05-15 11:49,1962,0x641b4_28-04-15 16:xx - 03-05-15 0:59,1749,0xc29a1_28-04-15 5:xx - 03-05-15 21:55,1515
2015-05-01 06:00,0xad641_25-04-15 13:xx - 01-05-15 7:41,3295,0x4b390_27-04-15 5:xx - 02-05-15 17:53,2268,0x5fee3_25-04-15 15:xx - 05-05-15 11:49,1961,0x641b4_28-04-15 16:xx - 03-05-15 0:59,1798,0xc29a1_28-04-15 5:xx - 03-05-15 21:55,1559
2015-05-01 08:00,0x4b390_27-04-15 5:xx - 02-05-15 17:53,2308,0x5fee3_25-04-15 15:xx - 05-05-15 11:49,1962,0x641b4_28-04-15 16:xx - 03-05-15 0:59,1850,0xc29a1_28-04-15 5:xx - 03-05-15 21:55,1603,0x29939_23-04-15 2:xx - 06-05-15 4:39,1441
2015-05-01 10:00,0x4b390_27-04-15 5:xx - 02-05-15 17:53,2349,0x5fee3_25-04-15 15:xx - 05-05-15 11:49,1962,0xc29a1_28-04-15 5:xx - 03-05-15 21:55,1647,0xd4520_29-04-15 2:xx - 03-05-15 4:16,1478,0x29939_23-04-15 2:xx - 06-05-15 4:39,1444
2015-05-01 12:00,0x6b602_25-04-15 9:xx - 02-05-15 20:22,3115,0x4b390_27-04-15 5:xx - 02-05-15 17:53,2392,0x5fee3_25-04-15 15:xx - 05-05-15 11:49,1964,0xc29a1_28-04-15 5:xx - 03-05-15 21:55,1691,0xd4520_29-04-15 2:xx - 03-05-15 4:16,1506
2015-05-01 14:00,0x4b390_27-04-15 5:xx - 02-05-15 17:53,2435,0x5fee3_25-04-15 15:xx - 05-05-15 11:49,1964,0xc29a1_28-04-15 5:xx - 03-05-15 21:55,1735,0xd4520_29-04-15 2:xx - 03-05-15 4:16,1570,0x29939_23-04-15 2:xx - 06-05-15 4:39,1448
2015-05-01 14:00,0x4b390_27-04-15 5:xx - 02-05-15 17:53,2435,0x5fee3_25-04-15 15:xx - 05-05-15 11:49,1964,0xc29a1_28-04-15 5:xx - 03-05-15 21:55,1735,0xd4520_29-04-15 2:xx - 03-05-15 4:16,1570,0x29939_23-04-15 2:xx - 06-05-15 4:39,1448
2015-05-01 14:00,0x4b390_27-04-15 5:xx - 02-05-15 17:53,2435,0x5fee3_25-04-15 15:xx - 05-05-15 11:49,1964,0xc29a1_28-04-15 5:xx - 03-05-15 21:55,1735,0xd4520_29-04-15 2:xx - 03-05-15 4:16,1570,0x29939_23-04-15 2:xx - 06-05-15 4:39,1448
2015-05-01 14:00,0x4b390_27-04-15 5:xx - 02-05-15 17:53,2435,0x5fee3_25-04-15 15:xx - 05-05-15 11:49,1964,0xc29a1_28-04-15 5:xx - 03-05-15 21:55,1735,0xd4520_29-04-15 2:xx - 03-05-15 4:16,1570,0x29939_23-04-15 2:xx - 06-05-15 4:39,1448
2015-05-01 16:00,0x4b390_27-04-15 5:xx - 02-05-15 17:53,2477,0xc29a1_28-04-15 5:xx - 03-05-15 21:55,1779,0xd4520_29-04-15 2:xx - 03-05-15 4:16,1625,0x6bb88_28-04-15 13:xx - 02-05-15 11:01,1469,0x29939_23-04-15 2:xx - 06-05-15 4:39,1450
2015-05-01 18:00,0x4b390_27-04-15 5:xx - 02-05-15 17:53,2521,0xc29a1_28-04-15 5:xx - 03-05-15 21:55,1824,0xd4520_29-04-15 2:xx - 03-05-15 4:16,1674,0x6bb88_28-04-15 13:xx - 02-05-15 11:01,1505,0x29939_23-04-15 2:xx - 06-05-15 4:39,1451
2015-05-01 20:00,0x43a61_22-04-15 8:xx - 04-05-15 19:58,2616,0x4b390_27-04-15 5:xx - 02-05-15 17:53,2563,0xc29a1_28-04-15 5:xx - 03-05-15 21:55,1869,0xd4520_29-04-15 2:xx - 03-05-15 4:16,1724,0x6bb88_28-04-15 13:xx - 02-05-15 11:01,1538
2015-05-01 22:00,0x4b390_27-04-15 5:xx - 02-05-15 17:53,2607,0xc29a1_28-04-15 5:xx - 03-05-15 21:55,1912,0xd4520_29-04-15 2:xx - 03-05-15 4:16,1776,0x6bb88_28-04-15 13:xx - 02-05-15 11:01,1571,0x3d617_29-04-15 15:xx - 02-05-15 9:04,1551
2015-05-02 00:00,0x4b390_27-04-15 5:xx - 02-05-15 17:53,2650,0xc29a1_28-04-15 5:xx - 03-05-15 21:55,1955,0x641b4_28-04-15 16:xx - 03-05-15 0:59,1892,0xd4520_29-04-15 2:xx - 03-05-15 4:16,1816,0x3d617_29-04-15 15:xx - 02-05-15 9:04,1608
2015-05-02 00:00,0x4b390_27-04-15 5:xx - 02-05-15 17:53,2650,0xc29a1_28-04-15 5:xx - 03-05-15 21:55,1955,0x641b4_28-04-15 16:xx - 03-05-15 0:59,1892,0xd4520_29-04-15 2:xx - 03-05-15 4:16,1816,0x3d617_29-04-15 15:xx - 02-05-15 9:04,1608
2015-05-02 02:00,0x4b390_27-04-15 5:xx - 02-05-15 17:53,2693,0xc29a1_28-04-15 5:xx - 03-05-15 21:55,1997,0xd4520_29-04-15 2:xx - 03-05-15 4:16,1870,0x641b4_28-04-15 16:xx - 03-05-15 0:59,1866,0x3d617_29-04-15 15:xx - 02-05-15 9:04,1663
2015-05-02 04:00,0x4b390_27-04-15 5:xx - 02-05-15 17:53,2697,0xc29a1_28-04-15 5:xx - 03-05-15 21:55,2037,0xd4520_29-04-15 2:xx - 03-05-15 4:16,1932,0x641b4_28-04-15 16:xx - 03-05-15 0:59,1842,0x3d617_29-04-15 15:xx - 02-05-15 9:04,1717
2015-05-02 06:00,0x4b390_27-04-15 5:xx - 02-05-15 17:53,2779,0xc29a1_28-04-15 5:xx - 03-05-15 21:55,2070,0xd4520_29-04-15 2:xx - 03-05-15 4:16,1986,0x641b4_28-04-15 16:xx - 03-05-15 0:59,1834,0x3d617_29-04-15 15:xx - 02-05-15 9:04,1768
2015-05-02 08:00,0x4b390_27-04-15 5:xx - 02-05-15 17:53,2785,0xc29a1_28-04-15 5:xx - 03-05-15 21:55,2126,0xd4520_29-04-15 2:xx - 03-05-15 4:16,2018,0x641b4_28-04-15 16:xx - 03-05-15 0:59,1804,0x3d617_29-04-15 15:xx - 02-05-15 9:04,1788
2015-05-02 10:00,0x4b390_27-04-15 5:xx - 02-05-15 17:53,2864,0xc29a1_28-04-15 5:xx - 03-05-15 21:55,2166,0xd4520_29-04-15 2:xx - 03-05-15 4:16,2046,0x641b4_28-04-15 16:xx - 03-05-15 0:59,1773,0x6bb88_28-04-15 13:xx - 02-05-15 11:01,1746
2015-05-02 12:00,0x4b390_27-04-15 5:xx - 02-05-15 17:53,2905,0xc29a1_28-04-15 5:xx - 03-05-15 21:55,2207,0xd4520_29-04-15 2:xx - 03-05-15 4:16,2076,0x641b4_28-04-15 16:xx - 03-05-15 0:59,1761,0xab7ef_28-04-15 14:xx - 04-05-15 22:42,1711
2015-05-02 14:00,0x4b390_27-04-15 5:xx - 02-05-15 17:53,2948,0xc29a1_28-04-15 5:xx - 03-05-15 21:55,2249,0xd4520_29-04-15 2:xx - 03-05-15 4:16,2095,0xab7ef_28-04-15 14:xx - 04-05-15 22:42,1751,0xcfe58_29-04-15 13:xx - 04-05-15 9:08,1587
2015-05-02 16:00,0x4b390_27-04-15 5:xx - 02-05-15 17:53,2963,0xc29a1_28-04-15 5:xx - 03-05-15 21:55,2292,0xd4520_29-04-15 2:xx - 03-05-15 4:16,2096,0xab7ef_28-04-15 14:xx - 04-05-15 22:42,1791,0xcfe58_29-04-15 13:xx - 04-05-15 9:08,1625
2015-05-02 18:00,0xc29a1_28-04-15 5:xx - 03-05-15 21:55,2336,0xd4520_29-04-15 2:xx - 03-05-15 4:16,2097,0xab7ef_28-04-15 14:xx - 04-05-15 22:42,1833,0xcfe58_29-04-15 13:xx - 04-05-15 9:08,1658,0xd4bf4_29-04-15 23:xx - 04-05-15 5:47,1638
2015-05-02 20:00,0xc29a1_28-04-15 5:xx - 03-05-15 21:55,2379,0xd4520_29-04-15 2:xx - 03-05-15 4:16,2100,0xab7ef_28-04-15 14:xx - 04-05-15 22:42,1876,0xcfe58_29-04-15 13:xx - 04-05-15 9:08,1699,0xd4bf4_29-04-15 23:xx - 04-05-15 5:47,1687
2015-05-02 22:00,0xc29a1_28-04-15 5:xx - 03-05-15 21:55,2423,0xd4520_29-04-15 2:xx - 03-05-15 4:16,2102,0xab7ef_28-04-15 14:xx - 04-05-15 22:42,1916,0xcfe58_29-04-15 13:xx - 04-05-15 9:08,1741,0xd4bf4_29-04-15 23:xx - 04-05-15 5:47,1734
2015-05-03 00:00,0xc29a1_28-04-15 5:xx - 03-05-15 21:55,2465,0xd4520_29-04-15 2:xx - 03-05-15 4:16,2089,0xab7ef_28-04-15 14:xx - 04-05-15 22:42,1930,0xd4bf4_29-04-15 23:xx - 04-05-15 5:47,1783,0xcfe58_29-04-15 13:xx - 04-05-15 9:08,1782
2015-05-03 02:00,0x43a61_22-04-15 8:xx - 04-05-15 19:58,2982,0xc29a1_28-04-15 5:xx - 03-05-15 21:55,2510,0xd4520_29-04-15 2:xx - 03-05-15 4:16,2078,0xab7ef_28-04-15 14:xx - 04-05-15 22:42,1969,0xd4bf4_29-04-15 23:xx - 04-05-15 5:47,1829
2015-05-03 04:00,0x43a61_22-04-15 8:xx - 04-05-15 19:58,2996,0xc29a1_28-04-15 5:xx - 03-05-15 21:55,2553,0xd4520_29-04-15 2:xx - 03-05-15 4:16,2078,0xd4bf4_29-04-15 23:xx - 04-05-15 5:47,1871,0xcfe58_29-04-15 13:xx - 04-05-15 9:08,1867
2015-05-03 06:00,0x43a61_22-04-15 8:xx - 04-05-15 19:58,3029,0xc29a1_28-04-15 5:xx - 03-05-15 21:55,2594,0xcfe58_29-04-15 13:xx - 04-05-15 9:08,1912,0xa3196_30-04-15 1:xx - 04-05-15 6:18,1890,0x76848_30-04-15 20:xx - 03-05-15 21:09,1772
2015-05-03 06:00,0x43a61_22-04-15 8:xx - 04-05-15 19:58,3029,0xc29a1_28-04-15 5:xx - 03-05-15 21:55,2594,0xcfe58_29-04-15 13:xx - 04-05-15 9:08,1912,0xa3196_30-04-15 1:xx - 04-05-15 6:18,1890,0x76848_30-04-15 20:xx - 03-05-15 21:09,1772
2015-05-03 06:00,0x43a61_22-04-15 8:xx - 04-05-15 19:58,3029,0xc29a1_28-04-15 5:xx - 03-05-15 21:55,2594,0xcfe58_29-04-15 13:xx - 04-05-15 9:08,1912,0xa3196_30-04-15 1:xx - 04-05-15 6:18,1890,0x76848_30-04-15 20:xx - 03-05-15 21:09,1772
2015-05-03 06:00,0x43a61_22-04-15 8:xx - 04-05-15 19:58,3029,0xc29a1_28-04-15 5:xx - 03-05-15 21:55,2594,0xcfe58_29-04-15 13:xx - 04-05-15 9:08,1912,0xa3196_30-04-15 1:xx - 04-05-15 6:18,1890,0x76848_30-04-15 20:xx - 03-05-15 21:09,1772
2015-05-03 08:00,0x43a61_22-04-15 8:xx - 04-05-15 19:58,3053,0xc29a1_28-04-15 5:xx - 03-05-15 21:55,2633,0xcfe58_29-04-15 13:xx - 04-05-15 9:08,1957,0xa3196_30-04-15 1:xx - 04-05-15 6:18,1935,0x76848_30-04-15 20:xx - 03-05-15 21:09,1827
2015-05-03 10:00,0x43a61_22-04-15 8:xx - 04-05-15 19:58,3060,0xc29a1_28-04-15 5:xx - 03-05-15 21:55,2679,0xab7ef_28-04-15 14:xx - 04-05-15 22:42,2122,0xcfe58_29-04-15 13:xx - 04-05-15 9:08,2001,0xa3196_30-04-15 1:xx - 04-05-15 6:18,1980
2015-05-03 12:00,0xc29a1_28-04-15 5:xx - 03-05-15 21:55,2722,0xab7ef_28-04-15 14:xx - 04-05-15 22:42,2166,0xd4bf4_29-04-15 23:xx - 04-05-15 5:47,2066,0xcfe58_29-04-15 13:xx - 04-05-15 9:08,2043,0xa3196_30-04-15 1:xx - 04-05-15 6:18,2019
2015-05-03 14:00,0xc29a1_28-04-15 5:xx - 03-05-15 21:55,2765,0xab7ef_28-04-15 14:xx - 04-05-15 22:42,2207,0xd4bf4_29-04-15 23:xx - 04-05-15 5:47,2113,0xcfe58_29-04-15 13:xx - 04-05-15 9:08,2089,0xa3196_30-04-15 1:xx - 04-05-15 6:18,2064
2015-05-03 14:00,0xc29a1_28-04-15 5:xx - 03-05-15 21:55,2765,0xab7ef_28-04-15 14:xx - 04-05-15 22:42,2207,0xd4bf4_29-04-15 23:xx - 04-05-15 5:47,2113,0xcfe58_29-04-15 13:xx - 04-05-15 9:08,2089,0xa3196_30-04-15 1:xx - 04-05-15 6:18,2064
2015-05-03 16:00,0xc29a1_28-04-15 5:xx - 03-05-15 21:55,2809,0xab7ef_28-04-15 14:xx - 04-05-15 22:42,2250,0xd4bf4_29-04-15 23:xx - 04-05-15 5:47,2158,0xcfe58_29-04-15 13:xx - 04-05-15 9:08,2134,0x5fee3_25-04-15 15:xx - 05-05-15 11:49,2085
2015-05-03 18:00,0xc29a1_28-04-15 5:xx - 03-05-15 21:55,2852,0xab7ef_28-04-15 14:xx - 04-05-15 22:42,2292,0xd4bf4_29-04-15 23:xx - 04-05-15 5:47,2203,0xcfe58_29-04-15 13:xx - 04-05-15 9:08,2179,0x5fee3_25-04-15 15:xx - 05-05-15 11:49,2135
2015-05-03 20:00,0xc29a1_28-04-15 5:xx - 03-05-15 21:55,2873,0xab7ef_28-04-15 14:xx - 04-05-15 22:42,2334,0xd4bf4_29-04-15 23:xx - 04-05-15 5:47,2247,0xcfe58_29-04-15 13:xx - 04-05-15 9:08,2225,0x5fee3_25-04-15 15:xx - 05-05-15 11:49,2182
2015-05-03 22:00,0xab7ef_28-04-15 14:xx - 04-05-15 22:42,2376,0xd4bf4_29-04-15 23:xx - 04-05-15 5:47,2269,0xcfe58_29-04-15 13:xx - 04-05-15 9:08,2240,0x5fee3_25-04-15 15:xx - 05-05-15 11:49,2229,0xe4ddb_01-05-15 3:xx - 05-05-15 7:37,2143
2015-05-04 00:00,0xab7ef_28-04-15 14:xx - 04-05-15 22:42,2418,0x5fee3_25-04-15 15:xx - 05-05-15 11:49,2261,0xcfe58_29-04-15 13:xx - 04-05-15 9:08,2245,0xe4ddb_01-05-15 3:xx - 05-05-15 7:37,2209,0xa3196_30-04-15 1:xx - 04-05-15 6:18,2133
2015-05-04 00:00,0xab7ef_28-04-15 14:xx - 04-05-15 22:42,2418,0x5fee3_25-04-15 15:xx - 05-05-15 11:49,2261,0xcfe58_29-04-15 13:xx - 04-05-15 9:08,2245,0xe4ddb_01-05-15 3:xx - 05-05-15 7:37,2209,0xa3196_30-04-15 1:xx - 04-05-15 6:18,2133
2015-05-04 00:00,0xab7ef_28-04-15 14:xx - 04-05-15 22:42,2418,0x5fee3_25-04-15 15:xx - 05-05-15 11:49,2261,0xcfe58_29-04-15 13:xx - 04-05-15 9:08,2245,0xe4ddb_01-05-15 3:xx - 05-05-15 7:37,2209,0xa3196_30-04-15 1:xx - 04-05-15 6:18,2133
2015-05-04 00:00,0xab7ef_28-04-15 14:xx - 04-05-15 22:42,2418,0x5fee3_25-04-15 15:xx - 05-05-15 11:49,2261,0xcfe58_29-04-15 13:xx - 04-05-15 9:08,2245,0xe4ddb_01-05-15 3:xx - 05-05-15 7:37,2209,0xa3196_30-04-15 1:xx - 04-05-15 6:18,2133
